Cluster,ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count,Organism
Downregulated_in_murine_Dendritic_cells,R-MMU-6804756,Regulation of TP53 Activity through Phosphorylation,0.068965517241379,0.009769189479334,0.002418176799672,0.013976242181156,0.008973787231611,Chek2/Prkaa1/Cdk2/Mapk14,4,Mouse
Upregulated_in_human_Dendritic_cells,R-HSA-6804757,Regulation of TP53 Degradation,0.069767441860465,0.003408768109081,0.000408792727755,0.00253817574248,0.001367994517076,AKT1/AKT3/CDK2,3,Human
Downregulated_in_human_Dendritic_cells,R-HSA-6804757,Regulation of TP53 Degradation,0.04424778761062,0.003408768109081,3.71255813773322E-05,0.000446314054384,0.000278654249239,PDPK1/CHEK2/CDK1/ATM/MTOR,5,Human
Downregulated_in_human_Monocytes,R-HSA-6804757,Regulation of TP53 Degradation,0.080645161290323,0.003408768109081,1.9395366011781E-06,2.26279270137444E-05,1.28778948418303E-05,PDPK1/CHEK2/CDK1/CDK2/ATM,5,Human
Upregulated_in_murine_Dendritic_cells,R-MMU-6804757,Regulation of TP53 Degradation,0.1,0.003650026838433,1.23200780573137E-05,0.000184100857859,0.00011123707543,Akt1/Akt3/Sgk1/Atm,4,Mouse
Downregulated_in_murine_Dendritic_cells,R-MMU-6804757,Regulation of TP53 Degradation,0.051724137931035,0.003650026838433,0.001195351763496,0.008672658539404,0.005568491977762,Chek2/Cdk1/Cdk2,3,Mouse
Upregulated_in_human_Dendritic_cells,R-HSA-6806003,Regulation of TP53 Expression and Degradation,0.069767441860465,0.003503456112111,0.000443603507831,0.002713809694964,0.001462655528915,AKT1/AKT3/CDK2,3,Human
Downregulated_in_human_Dendritic_cells,R-HSA-6806003,Regulation of TP53 Expression and Degradation,0.04424778761062,0.003503456112111,4.25624211318456E-05,0.00050078763587,0.000312664594205,PDPK1/CHEK2/CDK1/ATM/MTOR,5,Human
Downregulated_in_human_Monocytes,R-HSA-6806003,Regulation of TP53 Expression and Degradation,0.080645161290323,0.003503456112111,2.23251374061824E-06,2.53948437995325E-05,1.44525889524234E-05,PDPK1/CHEK2/CDK1/CDK2/ATM,5,Human
Upregulated_in_murine_Dendritic_cells,R-MMU-6806003,Regulation of TP53 Expression and Degradation,0.1,0.003650026838433,1.23200780573137E-05,0.000184100857859,0.00011123707543,Akt1/Akt3/Sgk1/Atm,4,Mouse
Downregulated_in_murine_Dendritic_cells,R-MMU-6806003,Regulation of TP53 Expression and Degradation,0.051724137931035,0.003650026838433,0.001195351763496,0.008672658539404,0.005568491977762,Chek2/Cdk1/Cdk2,3,Mouse
Downregulated_in_human_Monocytes,R-HSA-1474165,Reproduction,0.064516129032258,0.013729760439352,0.01027454868195,0.032691745806204,0.0186053660343,CDK2/CDK4/ATM/ATR,4,Human
Downregulated_in_human_Monocytes,R-HSA-195258,RHO GTPase Effectors,0.112903225806452,0.030110784963545,0.002496149036686,0.01202520589527,0.006843726200663,CIT/PDPK1/ROCK2/MAPK1/MAPK3/PAK1/PAK2,7,Human
Downregulated_in_murine_Dendritic_cells,R-MMU-195258,RHO GTPase Effectors,0.120689655172414,0.03166935050993,0.002241017921741,0.013406791426555,0.008608157483326,Pkn1/Mapk3/Pak1/Abl1/Btk/Bub1b/Pik3r4,7,Mouse
Downregulated_in_human_Monocytes,R-HSA-5627123,RHO GTPases activate PAKs,0.032258064516129,0.00227251207272,0.008612988372946,0.028815512571253,0.016399343186879,PAK1/PAK2,2,Human
Downregulated_in_human_Dendritic_cells,R-HSA-5627117,RHO GTPases Activate ROCKs,0.026548672566372,0.0018937600606,0.001190767408643,0.007568900884823,0.004725610526738,ROCK1/ROCK2/LIMK1,3,Human
Downregulated_in_human_Monocytes,R-HSA-5627117,RHO GTPases Activate ROCKs,0.032258064516129,0.0018937600606,0.006019203331952,0.021909900128306,0.012469254902402,ROCK2/PAK1,2,Human
Downregulated_in_human_Monocytes,R-HSA-5663213,RHO GTPases Activate WASPs and WAVEs,0.032258064516129,0.003408768109081,0.018794442381986,0.049146386688526,0.027969950550323,MAPK1/MAPK3,2,Human
Downregulated_in_murine_Dendritic_cells,R-MMU-5663213,RHO GTPases Activate WASPs and WAVEs,0.051724137931035,0.003864734299517,0.001413749885201,0.010043514809451,0.006448683686883,Mapk3/Abl1/Btk,3,Mouse
Upregulated_in_human_Dendritic_cells,R-HSA-2730905,Role of LAT2/NTAL/LAB on calcium mobilization,0.069767441860465,0.00151500804848,3.39346843827539E-05,0.000306887580505,0.000165402466213,LYN/SYK/PIK3CA,3,Human
Downregulated_in_human_Monocytes,R-HSA-2730905,Role of LAT2/NTAL/LAB on calcium mobilization,0.048387096774194,0.00151500804848,0.000102184800312,0.000815685686701,0.000464219037428,PDPK1/SYK/PIK3CA,3,Human
Upregulated_in_human_Dendritic_cells,R-HSA-2029485,Role of phospholipids in phagocytosis,0.069767441860465,0.00236720007575,0.000135857464818,0.001009226881506,0.000543940601621,PRKCD/SYK/PIK3CA,3,Human
Downregulated_in_human_Monocytes,R-HSA-2029485,Role of phospholipids in phagocytosis,0.048387096774194,0.00236720007575,0.000404173773754,0.002777956047352,0.001580976720992,PRKCD/SYK/PIK3CA,3,Human
Upregulated_in_human_Dendritic_cells,R-HSA-69242,S Phase,0.093023255813954,0.015150080484803,0.00395473370185,0.014061275384354,0.007578572006244,AKT1/AKT3/CDK2/CDK7,4,Human
Upregulated_in_human_Dendritic_cells,R-HSA-2559582,Senescence-Associated Secretory Phenotype (SASP),0.069767441860465,0.010415680333302,0.010028125138883,0.026741667037021,0.014412892406087,CDK2/MAPK1/MAPK7,3,Human
Downregulated_in_human_Monocytes,R-HSA-2559582,Senescence-Associated Secretory Phenotype (SASP),0.064516129032258,0.010415680333302,0.003908392613865,0.015463640341814,0.00880059114884,CDK2/CDK4/MAPK1/MAPK3,4,Human
Downregulated_in_murine_Dendritic_cells,R-MMU-2559582,Senescence-Associated Secretory Phenotype (SASP),0.086206896551724,0.010198604401503,0.000296705181798,0.002890756199806,0.00185608053576,Rps6ka1/Cdk2/Cdk4/Cdk6/Mapk3,5,Mouse
Downregulated_in_human_Monocytes,R-HSA-74749,Signal attenuation,0.032258064516129,0.0009468800303,0.001480461601818,0.00821475644911,0.004675141900477,MAPK1/MAPK3,2,Human
Upregulated_in_human_Dendritic_cells,R-HSA-391160,Signal regulatory protein family interactions,0.046511627906977,0.00151500804848,0.001874116357671,0.007425070521819,0.004001872523147,PTK2B/SRC,2,Human
Upregulated_in_human_Dendritic_cells,R-HSA-445144,Signal transduction by L1,0.069767441860465,0.00198844806363,7.94582956025675E-05,0.000661093019413,0.000356307725544,MAPK1/MAP2K1/CSNK2A1,3,Human
Downregulated_in_human_Monocytes,R-HSA-445144,Signal transduction by L1,0.048387096774194,0.00198844806363,0.000237661204157,0.001716442030022,0.000976853069717,MAPK1/MAPK3/PAK1,3,Human
Upregulated_in_murine_Dendritic_cells,R-MMU-445144,Signal transduction by L1,0.05,0.001932367149758,0.002633943455638,0.012366141308672,0.007471846734101,Map2k1/Map2k2,2,Mouse
Downregulated_in_murine_Dendritic_cells,R-MMU-445144,Signal transduction by L1,0.03448275862069,0.001932367149758,0.005468307307483,0.024862570558021,0.015963619929212,Mapk3/Pak1,2,Mouse
Upregulated_in_human_Dendritic_cells,R-HSA-6802952,Signaling by BRAF and RAF fusions,0.069767441860465,0.005681280181801,0.001830554126347,0.007425070521819,0.004001872523147,MAPK1/MAP2K1/SRC,3,Human
Downregulated_in_human_Dendritic_cells,R-HSA-6802952,Signaling by BRAF and RAF fusions,0.035398230088496,0.005681280181801,0.003822825435611,0.020470922951565,0.012780932193991,MAPK3/BRAF/RAF1/CSK,4,Human
Downregulated_in_human_Monocytes,R-HSA-6802952,Signaling by BRAF and RAF fusions,0.048387096774194,0.005681280181801,0.005197677678932,0.019707861199283,0.011216041307169,MAPK1/MAPK3/KSR1,3,Human
Upregulated_in_human_Dendritic_cells,R-HSA-177929,Signaling by EGFR,0.046511627906977,0.004071584130291,0.013155911388426,0.034205369609908,0.018435586353518,SRC/PIK3CA,2,Human
Upregulated_in_human_Dendritic_cells,R-HSA-1227986,Signaling by ERBB2,0.116279069767442,0.004734400151501,1.62886939862602E-06,2.50966544380898E-05,1.35262838950231E-05,AKT1/AKT3/PRKCD/SRC/PIK3CA,5,Human
Downregulated_in_human_Monocytes,R-HSA-1227986,Signaling by ERBB2,0.048387096774194,0.004734400151501,0.00310330212794,0.013320778002008,0.007581055843826,PRKCD/MATK/PIK3CA,3,Human
Upregulated_in_murine_Dendritic_cells,R-MMU-1227986,Signaling by ERBB2,0.075,0.005152979066023,0.001109860390495,0.006528557501071,0.003944672782331,Akt1/Akt3/Src,3,Mouse
Upregulated_in_human_Dendritic_cells,R-HSA-190236,Signaling by FGFR,0.069767441860465,0.008237856263611,0.005254168815853,0.017453791859777,0.00940702850742,MAPK1/SRC/PIK3CA,3,Human
Downregulated_in_human_Monocytes,R-HSA-190236,Signaling by FGFR,0.048387096774194,0.008237856263611,0.014398520042994,0.040945791372265,0.02330286796432,MAPK1/MAPK3/PIK3CA,3,Human
Upregulated_in_human_Dendritic_cells,R-HSA-5654736,Signaling by FGFR1,0.069767441860465,0.004734400151501,0.001078551022513,0.005041317138937,0.00271710665636,MAPK1/SRC/PIK3CA,3,Human
Downregulated_in_human_Monocytes,R-HSA-5654736,Signaling by FGFR1,0.048387096774194,0.004734400151501,0.00310330212794,0.013320778002008,0.007581055843826,MAPK1/MAPK3/PIK3CA,3,Human
Upregulated_in_human_Dendritic_cells,R-HSA-5654738,Signaling by FGFR2,0.069767441860465,0.006912224221191,0.003207165893301,0.011814563838776,0.006367667251162,MAPK1/SRC/PIK3CA,3,Human
Downregulated_in_human_Monocytes,R-HSA-5654738,Signaling by FGFR2,0.048387096774194,0.006912224221191,0.008951651834759,0.029729938575295,0.016919756829433,MAPK1/MAPK3/PIK3CA,3,Human
Upregulated_in_human_Dendritic_cells,R-HSA-5654741,Signaling by FGFR3,0.069767441860465,0.003787520121201,0.000559292250193,0.003070013084608,0.001654637618982,MAPK1/SRC/PIK3CA,3,Human
Downregulated_in_human_Monocytes,R-HSA-5654741,Signaling by FGFR3,0.048387096774194,0.003787520121201,0.001630812644939,0.008628136667993,0.004910402823196,MAPK1/MAPK3/PIK3CA,3,Human
Upregulated_in_human_Dendritic_cells,R-HSA-5654743,Signaling by FGFR4,0.069767441860465,0.003882208124231,0.000601739695292,0.00313608583442,0.001690248691122,MAPK1/SRC/PIK3CA,3,Human
Downregulated_in_human_Monocytes,R-HSA-5654743,Signaling by FGFR4,0.048387096774194,0.003882208124231,0.001752244129037,0.009164035387493,0.005215390874085,MAPK1/MAPK3/PIK3CA,3,Human
Upregulated_in_human_Dendritic_cells,R-HSA-2028269,Signaling by Hippo,0.046511627906977,0.0018937600606,0.002936865221695,0.011006630020047,0.005932217090764,LATS1/STK4,2,Human
Upregulated_in_murine_Dendritic_cells,R-MMU-2028269,Signaling by Hippo,0.05,0.002147074610843,0.003253216215255,0.014080326431651,0.008507588457657,Stk3/Stk4,2,Mouse
Downregulated_in_human_Dendritic_cells,R-HSA-74752,Signaling by Insulin receptor,0.035398230088496,0.007101600227251,0.008433218933662,0.03672102417571,0.022926612600424,PDPK1/MAPK3/INSR/PIK3R4,4,Human
Downregulated_in_human_Monocytes,R-HSA-74752,Signaling by Insulin receptor,0.064516129032258,0.007101600227251,0.000958498631872,0.005738379967127,0.00326579866261,PDPK1/MAPK1/MAPK3/PIK3CA,4,Human
Upregulated_in_human_Dendritic_cells,R-HSA-8848021,Signaling by PTK6,0.046511627906977,0.005113152163621,0.020269278672882,0.047638530666209,0.025675625080725,AKT1/CDK2,2,Human
Downregulated_in_human_Monocytes,R-HSA-8848021,Signaling by PTK6,0.048387096774194,0.005113152163621,0.003862507670996,0.015416149037748,0.008773563130794,CDK2/CDK4/LRRK2,3,Human
Downregulated_in_human_Dendritic_cells,R-HSA-5362517,Signaling by Retinoic Acid,0.026548672566372,0.004071584130291,0.010787943508999,0.039740668406209,0.024811914413698,PDK1/PDK2/PDK3,3,Human
Downregulated_in_human_Monocytes,R-HSA-194315,Signaling by Rho GTPases,0.112903225806452,0.042230849351387,0.015150553707379,0.041929255066972,0.023862571998786,CIT/PDPK1/ROCK2/MAPK1/MAPK3/PAK1/PAK2,7,Human
Upregulated_in_human_Dendritic_cells,R-HSA-1433557,Signaling by SCF-KIT,0.093023255813954,0.004071584130291,2.61970006167068E-05,0.000247680733103,0.000133491893095,LYN/SRC/TEC/PIK3CA,4,Human
Downregulated_in_human_Dendritic_cells,R-HSA-1433557,Signaling by SCF-KIT,0.035398230088496,0.004071584130291,0.001111859059547,0.007149512324762,0.004463767093408,CHEK1/FER/FES/LCK,4,Human
Upregulated_in_human_Monocytes,R-HSA-9006936,Signaling by TGF-beta family members,0.1,0.009658176309062,0.002938577193988,0.0267862613452,0.0184404641728,PRKCZ/CDK9/TGFBR1,3,Human
Upregulated_in_human_Monocytes,R-HSA-170834,Signaling by TGF-beta Receptor Complex,0.1,0.006912224221191,0.001125107724097,0.012697644314804,0.008741438457893,PRKCZ/CDK9/TGFBR1,3,Human
Upregulated_in_human_Dendritic_cells,R-HSA-2404192,Signaling by Type 1 Insulin-like Growth Factor 1 Receptor (IGF1R),0.046511627906977,0.004829088154531,0.018198765934194,0.043761194385114,0.023585866406957,IGF1R/PIK3CA,2,Human
Upregulated_in_human_Dendritic_cells,R-HSA-194138,Signaling by VEGF,0.162790697674419,0.010131616324212,2.14652410591313E-07,4.46477014029932E-06,2.40636649768157E-06,AKT1/AKT3/PRKCD/MAPK13/PTK2B/SRC/PIK3CA,7,Human
Downregulated_in_human_Dendritic_cells,R-HSA-194138,Signaling by VEGF,0.088495575221239,0.010131616324212,1.93938950642397E-07,3.45962063565308E-06,2.15999917863179E-06,PDPK1/PRKACA/PRKACB/PRKCB/ROCK1/ROCK2/MAPKAPK2/MAPKAPK3/MAPK14/MTOR,10,Human
Downregulated_in_human_Monocytes,R-HSA-194138,Signaling by VEGF,0.161290322580645,0.010131616324212,5.15476254309754E-10,8.68672947077549E-09,4.94374887174267E-09,PDPK1/PRKCD/ROCK2/MAPKAPK2/MAPKAPK3/MAPK13/MAPK14/PAK1/PAK2/PIK3CA,10,Human
Upregulated_in_murine_Dendritic_cells,R-MMU-194138,Signaling by VEGF,0.15,0.010413311862587,3.14663859703121E-06,9.57164435696452E-05,5.78336102130861E-05,Akt1/Akt3/Mapkapk2/Kdr/Ptk2b/Src,6,Mouse
Upregulated_in_human_Dendritic_cells,R-HSA-187687,Signalling to ERKs,0.046511627906977,0.002935328093931,0.006986730185924,0.020760569695317,0.01118927465866,MAPK13/SRC,2,Human
Downregulated_in_human_Dendritic_cells,R-HSA-187687,Signalling to ERKs,0.04424778761062,0.002935328093931,1.74608795105432E-05,0.000219451508394,0.000137013599987,MAPKAPK2/MAPKAPK3/MAPK14/BRAF/NTRK1,5,Human
Downregulated_in_human_Monocytes,R-HSA-187687,Signalling to ERKs,0.064516129032258,0.002935328093931,3.008844956035E-05,0.000285213428124,0.000162319267365,MAPKAPK2/MAPKAPK3/MAPK13/MAPK14,4,Human
Upregulated_in_human_Dendritic_cells,R-HSA-167044,Signalling to RAS,0.046511627906977,0.0018937600606,0.002936865221695,0.011006630020047,0.005932217090764,MAPK13/SRC,2,Human
Downregulated_in_human_Dendritic_cells,R-HSA-167044,Signalling to RAS,0.035398230088496,0.0018937600606,5.27492489797686E-05,0.000607715305954,0.000379424422486,MAPKAPK2/MAPKAPK3/MAPK14/NTRK1,4,Human
Downregulated_in_human_Monocytes,R-HSA-167044,Signalling to RAS,0.064516129032258,0.0018937600606,4.86251978851172E-06,5.39621098481178E-05,3.07106512958635E-05,MAPKAPK2/MAPKAPK3/MAPK13/MAPK14,4,Human
Upregulated_in_human_Dendritic_cells,R-HSA-1295596,Spry regulation of FGF signaling,0.046511627906977,0.00151500804848,0.001874116357671,0.007425070521819,0.004001872523147,MAPK1/SRC,2,Human
Downregulated_in_human_Dendritic_cells,R-HSA-1295596,Spry regulation of FGF signaling,0.017699115044248,0.00151500804848,0.012347407901533,0.043215927655367,0.026981677493024,MAPK3/BRAF,2,Human
Downregulated_in_human_Monocytes,R-HSA-1295596,Spry regulation of FGF signaling,0.032258064516129,0.00151500804848,0.003859385923102,0.015416149037748,0.008773563130794,MAPK1/MAPK3,2,Human
Downregulated_in_murine_Dendritic_cells,R-MMU-1295596,Spry regulation of FGF signaling,0.03448275862069,0.001610305958132,0.003797981779601,0.018769736041217,0.012051566897895,Mknk1/Mapk3,2,Mouse
Upregulated_in_human_Monocytes,R-HSA-2672351,Stimuli-sensing channels,0.1,0.010320992330272,0.003545253008946,0.028973274590348,0.019946069560311,SGK3/RAF1/TRPM7,3,Human
Upregulated_in_murine_Dendritic_cells,R-MMU-2672351,Stimuli-sensing channels,0.125,0.010628019323672,6.00231449456622E-05,0.000536335843547,0.000324063838586,Sgk1/Sgk3/Raf1/Mlkl/Wnk1,5,Mouse
Downregulated_in_human_Monocytes,R-HSA-1834941,STING mediated induction of host immune responses,0.032258064516129,0.00151500804848,0.003859385923102,0.015416149037748,0.008773563130794,TBK1/PRKDC,2,Human
Downregulated_in_murine_Dendritic_cells,R-MMU-2173789,TGF-beta receptor signaling activates SMADs,0.03448275862069,0.002361782071927,0.008125458888738,0.034207178778515,0.021963553591391,Tgfbr1/Tgfbr2,2,Mouse
Upregulated_in_human_Monocytes,R-HSA-2173791,TGF-beta receptor signaling in EMT (epithelial to mesenchymal transition),0.066666666666667,0.00151500804848,0.000913237807034,0.011294488151581,0.007775463750811,PRKCZ/TGFBR1,2,Human
Downregulated_in_murine_Dendritic_cells,R-MMU-2173791,TGF-beta receptor signaling in EMT (epithelial to mesenchymal transition),0.03448275862069,0.00150295222759,0.003304764415229,0.017887693104651,0.011485229713744,Tgfbr1/Tgfbr2,2,Mouse
Downregulated_in_human_Monocytes,R-HSA-9013973,TICAM1-dependent activation of IRF3/IRF7,0.032258064516129,0.00113625603636,0.002154980318992,0.010894622723794,0.006200294251135,IKBKE/TBK1,2,Human
Upregulated_in_human_Dendritic_cells,R-HSA-168898,Toll-Like Receptors Cascades,0.162790697674419,0.014866016475713,2.88579617238454E-06,4.0016373590399E-05,2.15675292883476E-05,MAPK1/MAPK7/MAP2K1/MAP2K3/MAP3K1/RIPK2/DUSP7,7,Human
Downregulated_in_human_Dendritic_cells,R-HSA-168898,Toll-Like Receptors Cascades,0.168141592920354,0.014866016475713,3.16795704181878E-15,1.11653889528958E-13,6.97106229475555E-14,RPS6KA2/RPS6KA5/MAPKAPK2/MAPKAPK3/VRK3/MAPK14/MAPK3/MAPK9/MAP2K4/MAP2K6/MAP2K7/MAP3K8/IRAK1/IRAK3/IRAK4/CHUK/IKBKE/PIK3R4/DUSP4,19,Human
Upregulated_in_human_Monocytes,R-HSA-168898,Toll-Like Receptors Cascades,0.133333333333333,0.014866016475713,0.000953121363003,0.011294488151581,0.007775463750811,MAPK7/MAP2K4/MAP2K6/RIPK2,4,Human
Downregulated_in_human_Monocytes,R-HSA-168898,Toll-Like Receptors Cascades,0.258064516129032,0.014866016475713,3.98157964393118E-16,3.01936456331448E-14,1.71836595159135E-14,RPS6KA5/MAPKAPK2/MAPKAPK3/VRK3/MAPK1/MAPK14/MAPK3/MAPK8/MAPK9/MAP2K7/MAP3K1/MAP3K7/IRAK3/IRAK4/IKBKE/TBK1,16,Human
Upregulated_in_murine_Dendritic_cells,R-MMU-168898,Toll-Like Receptors Cascades,0.175,0.016210413311863,3.04690057258654E-06,9.57164435696452E-05,5.78336102130861E-05,Rps6ka2/Mapkapk2/Mapk9/Map3k8/Ripk2/Ikbke/Tbk1,7,Mouse
Downregulated_in_murine_Dendritic_cells,R-MMU-168898,Toll-Like Receptors Cascades,0.155172413793103,0.016210413311863,3.29355756594235E-07,3.4902581622163E-05,2.24100539509489E-05,Rps6ka1/Mapk14/Mapk3/Map2k3/Map3k1/Irak4/Ripk3/Pik3r4/Dusp3,9,Mouse
Upregulated_in_murine_Dendritic_cells,R-MMU-6804115,TP53 regulates transcription of additional cell cycle genes whose exact role in the p53 pathway remain uncertain,0.05,0.001825013419216,0.002347644001639,0.011408726113228,0.006893359118386,Plk2/Plk3,2,Mouse
Upregulated_in_murine_Dendritic_cells,R-MMU-6791312,TP53 Regulates Transcription of Cell Cycle Genes,0.05,0.003542673107891,0.008727946630189,0.030603053374206,0.018490919576283,Plk2/Plk3,2,Mouse
Downregulated_in_human_Dendritic_cells,R-HSA-6796648,TP53 Regulates Transcription of DNA Repair Genes,0.053097345132743,0.006249408199981,7.0782843705777E-05,0.000711689319442,0.000444340148048,CHEK1/CDK12/CDK13/CDK9/ATM/ATR,6,Human
Downregulated_in_human_Monocytes,R-HSA-6796648,TP53 Regulates Transcription of DNA Repair Genes,0.048387096774194,0.006249408199981,0.006779721881933,0.023912972529299,0.013609233643048,CDK12/ATM/ATR,3,Human
Downregulated_in_human_Monocytes,R-HSA-918233,TRAF3-dependent IRF activation pathway,0.032258064516129,0.00132563204242,0.002948887506819,0.01315435113336,0.007486339800594,IKBKE/TBK1,2,Human
Upregulated_in_human_Dendritic_cells,R-HSA-975138,TRAF6 mediated induction of NFkB and MAP kinases upon TLR7/8 or 9 activation,0.162790697674419,0.008900672284822,8.76095030902841E-08,3.24503228700319E-06,1.74896730043441E-06,MAPK1/MAPK7/MAP2K1/MAP2K3/MAP3K1/RIPK2/DUSP7,7,Human
Downregulated_in_human_Dendritic_cells,R-HSA-975138,TRAF6 mediated induction of NFkB and MAP kinases upon TLR7/8 or 9 activation,0.141592920353982,0.008900672284822,2.27812834753502E-15,9.69080750912973E-14,6.05041374891891E-14,RPS6KA2/RPS6KA5/MAPKAPK2/MAPKAPK3/VRK3/MAPK14/MAPK3/MAPK9/MAP2K4/MAP2K6/MAP2K7/MAP3K8/IRAK1/IRAK4/CHUK/DUSP4,16,Human
Upregulated_in_human_Monocytes,R-HSA-975138,TRAF6 mediated induction of NFkB and MAP kinases upon TLR7/8 or 9 activation,0.133333333333333,0.008900672284822,0.000135091241217,0.002744883908624,0.001889660252439,MAPK7/MAP2K4/MAP2K6/RIPK2,4,Human
Downregulated_in_human_Monocytes,R-HSA-975138,TRAF6 mediated induction of NFkB and MAP kinases upon TLR7/8 or 9 activation,0.209677419354839,0.008900672284822,5.43554226428975E-15,2.47317173025183E-13,1.40751936527924E-13,RPS6KA5/MAPKAPK2/MAPKAPK3/VRK3/MAPK1/MAPK14/MAPK3/MAPK8/MAPK9/MAP2K7/MAP3K1/MAP3K7/IRAK4,13,Human
Upregulated_in_murine_Dendritic_cells,R-MMU-975138,TRAF6 mediated induction of NFkB and MAP kinases upon TLR7/8 or 9 activation,0.125,0.008266237251745,1.7765911606716E-05,0.00021396337022,0.000129280546703,Rps6ka2/Mapkapk2/Mapk9/Map3k8/Ripk2,5,Mouse
Downregulated_in_murine_Dendritic_cells,R-MMU-975138,TRAF6 mediated induction of NFkB and MAP kinases upon TLR7/8 or 9 activation,0.120689655172414,0.008266237251745,4.28668222107874E-07,3.4902581622163E-05,2.24100539509489E-05,Rps6ka1/Mapk14/Mapk3/Map2k3/Map3k1/Irak4/Dusp3,7,Mouse
Downregulated_in_human_Monocytes,R-HSA-933541,TRAF6 mediated IRF7 activation,0.032258064516129,0.003124704099991,0.01592951144865,0.042887146207903,0.024407722306869,IKBKE/TBK1,2,Human
Downregulated_in_human_Dendritic_cells,R-HSA-975110,TRAF6 mediated IRF7 activation in TLR7/8 or 9 signaling,0.017699115044248,0.00151500804848,0.012347407901533,0.043215927655367,0.026981677493024,IRAK1/IRAK4,2,Human
Upregulated_in_human_Dendritic_cells,R-HSA-8878171,Transcriptional regulation by RUNX1,0.093023255813954,0.022630432724174,0.015821772893632,0.039338757906782,0.021202316381945,PRKCQ/CDK7/SRC/CSNK2A1,4,Human
Upregulated_in_human_Dendritic_cells,R-HSA-8878166,Transcriptional regulation by RUNX2,0.093023255813954,0.011457248366632,0.001432878454551,0.006020984213064,0.003245115479207,AKT1/AKT3/MAPK1/SRC,4,Human
Downregulated_in_human_Dendritic_cells,R-HSA-8878166,Transcriptional regulation by RUNX2,0.04424778761062,0.011457248366632,0.009549347596268,0.038266588556058,0.023891579035666,CDK1/CDK4/GSK3B/MAPK3/ABL1,5,Human
Downregulated_in_human_Monocytes,R-HSA-8878166,Transcriptional regulation by RUNX2,0.064516129032258,0.011457248366632,0.005482787642947,0.020281856727974,0.011542710827257,CDK1/CDK4/MAPK1/MAPK3,4,Human
Upregulated_in_human_Dendritic_cells,R-HSA-3700989,Transcriptional Regulation by TP53,0.116279069767442,0.034655809108986,0.015886806077739,0.039338757906782,0.021202316381945,AKT1/AKT3/CDK2/CDK7/CSNK2A1,5,Human
Downregulated_in_human_Dendritic_cells,R-HSA-3700989,Transcriptional Regulation by TP53,0.150442477876106,0.034655809108986,3.1355190539274E-07,5.41856886506828E-06,3.38306003186903E-06,PDPK1/CHEK1/CHEK2/MAPKAPK5/PRKAA1/STK11/CDK1/CDK12/CDK13/CDK5/CDK9/MAPK14/MAP2K6/TP53RK/ATM/ATR/MTOR,17,Human
Downregulated_in_human_Monocytes,R-HSA-3700989,Transcriptional Regulation by TP53,0.161290322580645,0.034655809108986,4.7567932794486E-05,0.000416219411952,0.000236876750353,PDPK1/CHEK2/MAPKAPK5/CDK1/CDK12/CDK2/CDK5/MAPK14/ATM/ATR,10,Human
Upregulated_in_murine_Dendritic_cells,R-MMU-3700989,Transcriptional Regulation by TP53,0.15,0.028878153515835,0.000921800710008,0.005674195481608,0.00342845176354,Akt1/Akt3/Sgk1/Plk2/Plk3/Atm,6,Mouse
Upregulated_in_human_Dendritic_cells,R-HSA-937061,TRIF(TICAM1)-mediated TLR4 signaling ,0.13953488372093,0.009658176309062,3.19483194764293E-06,4.02742451581655E-05,2.17065137112582E-05,MAPK1/MAPK7/MAP2K1/MAP2K3/RIPK2/DUSP7,6,Human
Downregulated_in_human_Dendritic_cells,R-HSA-937061,TRIF(TICAM1)-mediated TLR4 signaling ,0.141592920353982,0.009658176309062,8.77976165931276E-15,2.55537273557892E-13,1.59543591371445E-13,RPS6KA2/RPS6KA5/MAPKAPK2/MAPKAPK3/VRK3/MAPK14/MAPK3/MAPK9/MAP2K4/MAP2K6/MAP2K7/MAP3K8/IRAK1/CHUK/IKBKE/DUSP4,16,Human
Upregulated_in_human_Monocytes,R-HSA-937061,TRIF(TICAM1)-mediated TLR4 signaling ,0.133333333333333,0.009658176309062,0.000185308618304,0.002744883908624,0.001889660252439,MAPK7/MAP2K4/MAP2K6/RIPK2,4,Human
Downregulated_in_human_Monocytes,R-HSA-937061,TRIF(TICAM1)-mediated TLR4 signaling ,0.209677419354839,0.009658176309062,1.63007802253292E-14,4.63553437657799E-13,2.63815258909933E-13,RPS6KA5/MAPKAPK2/MAPKAPK3/VRK3/MAPK1/MAPK14/MAPK3/MAPK8/MAPK9/MAP2K7/MAP3K7/IKBKE/TBK1,13,Human
Upregulated_in_murine_Dendritic_cells,R-MMU-937061,TRIF(TICAM1)-mediated TLR4 signaling ,0.175,0.009661835748792,8.93008581134434E-08,1.23681688487119E-05,7.47307181054605E-06,Rps6ka2/Mapkapk2/Mapk9/Map3k8/Ripk2/Ikbke/Tbk1,7,Mouse
Downregulated_in_murine_Dendritic_cells,R-MMU-937061,TRIF(TICAM1)-mediated TLR4 signaling ,0.103448275862069,0.009661835748792,1.8592023905906E-05,0.000316994007596,0.000203533735391,Rps6ka1/Mapk14/Mapk3/Map2k3/Ripk3/Dusp3,6,Mouse
